MES,CODIGO_OBJETIVO,CONFIGURACION,VIAJES_ORIGINADOS,VIAJES_DESCARGADOS,DIFERENCIA,INDICE_CARGUE_DESCARGUE
202503,86568016,CA,0,1,-1,0
202503,86568017,2,2,1,1,2
202503,86568017,3S2,8,0,8,NA
202503,86568017,3S3,23,0,23,NA
202503,86568019,2,0,3,-3,0
202503,86568019,3S2,0,1,-1,0
202503,86568020,2,0,1,-1,0
202503,86568021,3S3,4,0,4,NA
202503,86568026,2,6,1,5,6
202503,86568026,2S3,2,0,2,NA
202503,86568026,3S2,1,0,1,NA
202503,86568026,3S3,17,0,17,NA
202503,86568026,CA,5,1,4,5
202503,86568028,2,0,1,-1,0
202503,86569000,2,1,27,-26,0.04
202503,86569000,3,50,23,27,2.17
202503,86569000,3S2,1,2,-1,0.5
202503,86569000,3S3,0,5,-5,0
202503,86569000,CA,0,21,-21,0
202503,86569000,V2,1,1,0,1
202503,86571000,2,0,38,-38,0
202503,86571000,3,0,1,-1,0
202503,86571000,3S3,0,5,-5,0
202503,86571000,V2,0,1,-1,0
202503,86573000,2,0,3,-3,0
202503,86573000,3,0,1,-1,0
202503,86749000,2,8,78,-70,0.1
202503,86749000,3,0,3,-3,0
202503,86749000,3S2,1,2,-1,0.5
202503,86749000,3S3,7,14,-7,0.5
202503,86749000,4,1,1,0,1
202503,86749000,CA,4,23,-19,0.17
202503,86749003,2,0,1,-1,0
202503,86749003,3S3,0,2,-2,0
202503,86749006,2,0,1,-1,0
202503,86755000,2,2,27,-25,0.07
202503,86755000,2S2,0,6,-6,0
202503,86755000,2S3,0,3,-3,0
202503,86755000,3S2,1,3,-2,0.33
202503,86755000,3S3,0,6,-6,0
202503,86755000,CA,0,22,-22,0
202503,86757000,2,12,92,-80,0.13
202503,86757000,2S1,2,0,2,NA
202503,86757000,2S2,1,2,-1,0.5
202503,86757000,3,1,182,-181,0.01
202503,86757000,3S1,0,2,-2,0
202503,86757000,3S2,3,116,-113,0.03
202503,86757000,3S3,34,864,-830,0.04
202503,86757000,CA,1,19,-18,0.05
202503,86757001,2,0,9,-9,0
202503,86757001,CA,0,2,-2,0
202503,86760000,2,0,8,-8,0
202503,86760000,3S3,0,2,-2,0
202503,86760000,CA,0,11,-11,0
202503,86865000,2,30,568,-538,0.05
202503,86865000,2S3,0,4,-4,0
202503,86865000,3,8,24,-16,0.33
202503,86865000,3S2,5,4,1,1.25
202503,86865000,3S3,3,71,-68,0.04
202503,86865000,CA,2,37,-35,0.05
202503,86865005,2,0,1,-1,0
202503,86865017,2,0,1,-1,0
202503,86865017,CA,0,15,-15,0
202503,86885000,2,20,150,-130,0.13
202503,86885000,2S2,0,1,-1,0
202503,86885000,3,52,127,-75,0.41
202503,86885000,3S1,4,0,4,NA
202503,86885000,3S2,92,0,92,NA
202503,86885000,3S3,675,74,601,9.12
202503,86885000,3S4,3,0,3,NA
202503,86885000,CA,26,36,-10,0.72
202503,86885000,V2,0,1,-1,0
202503,86885001,2,0,2,-2,0
202503,86885001,3,41,4,37,10.25
202503,86885001,3S2,1,0,1,NA
202503,86885001,3S3,25,0,25,NA
202503,86885009,3S3,0,2,-2,0
202503,86885010,2,0,4,-4,0
202503,88001000,2,0,5,-5,0
202503,88001000,2S2,0,3,-3,0
202503,88564000,2,0,2,-2,0
202503,88564000,2S2,0,1,-1,0
202503,88564000,3S3,0,2,-2,0
202503,91001000,2,0,28,-28,0
202503,91001000,3S3,0,8,-8,0
202503,91263000,2,0,1,-1,0
202503,94001000,2,0,17,-17,0
202503,94001000,3,0,10,-10,0
202503,94001000,3S2,0,22,-22,0
202503,94001000,3S3,0,30,-30,0
202503,94001000,CA,0,1,-1,0
202503,94884000,3S3,0,1,-1,0
202503,95001000,2,123,1506,-1383,0.08
202503,95001000,2R2,0,3,-3,0
202503,95001000,2S2,0,4,-4,0
202503,95001000,2S3,0,3,-3,0
202503,95001000,3,2,61,-59,0.03
202503,95001000,3S2,0,21,-21,0
202503,95001000,3S3,8,383,-375,0.02
202503,95001000,4,0,1,-1,0
202503,95001000,CA,33,333,-300,0.1
202503,95001000,V3,0,11,-11,0
202503,95015000,2,1,55,-54,0.02
202503,95015000,3,1,5,-4,0.2
202503,95015000,3S3,0,10,-10,0
202503,95015000,CA,1,7,-6,0.14
202503,95025000,2,2,29,-27,0.07
202503,95025000,3S3,1,8,-7,0.12
202503,95025000,CA,0,5,-5,0
202503,95025001,2,0,1,-1,0
202503,95025001,2S2,0,1,-1,0
202503,95200000,CA,0,2,-2,0
202503,97001000,2,0,15,-15,0
202503,97001000,2S2,0,2,-2,0
202503,97001000,3,0,15,-15,0
202503,97001000,3S3,0,3,-3,0
202503,97001000,CA,0,4,-4,0
202503,97161000,3,0,1,-1,0
202503,99001000,2,43,60,-17,0.72
202503,99001000,2S3,0,4,-4,0
202503,99001000,3,3,30,-27,0.1
202503,99001000,3S2,0,28,-28,0
202503,99001000,3S3,1,117,-116,0.01
202503,99001000,4,0,2,-2,0
202503,99001000,CA,0,7,-7,0
202503,99001000,V2,0,2,-2,0
202503,99001000,V3,0,1,-1,0
202503,99001001,3S3,2,0,2,NA
202503,99001005,2,0,1,-1,0
202503,99524000,2,1,91,-90,0.01
202503,99524000,3,0,10,-10,0
202503,99524000,3S2,7,0,7,NA
202503,99524000,3S3,15,16,-1,0.94
202503,99524000,CA,0,2,-2,0
202503,99524000,V2,0,1,-1,0
202503,99524000,V3,0,10,-10,0
202503,99524001,3,0,2,-2,0
202503,99524001,CA,0,1,-1,0
202503,99524007,3S3,0,2,-2,0
202503,99624000,2,4,32,-28,0.12
202503,99624000,3,6,3,3,2
202503,99624000,3S2,4,0,4,NA
202503,99624000,3S3,6,2,4,3
202503,99624000,CA,0,2,-2,0
202503,99624000,V2,0,2,-2,0
202503,99773000,2,1,21,-20,0.05
202503,99773000,2S2,1,0,1,NA
202503,99773000,3,1,24,-23,0.04
202503,99773000,3S2,3,2,1,1.5
202503,99773000,3S3,159,112,47,1.42
202503,99773000,4,1,0,1,NA
202503,99773000,CA,0,4,-4,0
202503,99773000,V3,1,0,1,NA
202503,99773002,2,0,4,-4,0
202503,99773002,3S2,0,1,-1,0
202503,99773002,3S3,94,50,44,1.88
202503,99773002,CA,0,2,-2,0
202503,99773002,V3R2,1,0,1,NA
202503,99773004,3S2,0,2,-2,0
202503,99773004,3S3,0,4,-4,0
202503,99773013,2,0,4,-4,0
202503,99773013,3,0,4,-4,0
202503,99773013,3S3,0,1,-1,0
202503,99773015,3,0,4,-4,0
202504,5001000,2,25735,32364,-6629,0.8
202504,5001000,2B1,6,6,0,1
202504,5001000,2R2,7,26,-19,0.27
202504,5001000,2S1,0,3,-3,0
202504,5001000,2S2,1221,2726,-1505,0.45
202504,5001000,2S3,315,1635,-1320,0.19
202504,5001000,3,1971,869,1102,2.27
202504,5001000,3S1,2,2,0,1
202504,5001000,3S2,2306,2954,-648,0.78
202504,5001000,3S3,3919,7462,-3543,0.53
202504,5001000,3S4,9,5,4,1.8
202504,5001000,4,14,83,-69,0.17
202504,5001000,CA,9376,16064,-6688,0.58
202504,5001000,V2,37,3,34,12.33
202504,5001000,V3,57,371,-314,0.15
202504,5001000,V4,1,0,1,NA
202504,5001001,2,4,58,-54,0.07
202504,5001001,CA,0,32,-32,0
202504,5001002,2,6,39,-33,0.15
202504,5001002,3,0,6,-6,0
202504,5001002,3S2,0,1,-1,0
202504,5001002,3S3,1,3,-2,0.33
202504,5001002,CA,1,12,-11,0.08
202504,5001003,2,12,19,-7,0.63
202504,5001003,2S2,0,1,-1,0
202504,5001003,3,1,2,-1,0.5
202504,5001003,3S2,0,2,-2,0
202504,5001003,3S3,9,2,7,4.5
202504,5001003,CA,0,3,-3,0
202504,5001004,2,3,39,-36,0.08
202504,5001004,3S2,1,0,1,NA
202504,5001004,CA,1,3,-2,0.33
202504,5001009,3S3,22,0,22,NA
202504,5001010,2,0,17,-17,0
202504,5002000,2,113,48,65,2.35
202504,5002000,2S2,0,13,-13,0
202504,5002000,3,2,16,-14,0.12
202504,5002000,3S3,0,1,-1,0
202504,5002000,CA,0,12,-12,0
202504,5002000,V2,196,1,195,196
202504,5002000,V3,0,3,-3,0
202504,5002010,2,0,31,-31,0
202504,5002010,3,0,10,-10,0
202504,5004000,2,0,10,-10,0
202504,5004000,3,0,2,-2,0
202504,5004000,3S3,21,1,20,21
202504,5021000,2,2,19,-17,0.11
202504,5021000,2S2,2,2,0,1
202504,5021000,3,0,10,-10,0
202504,5021000,3S2,0,1,-1,0
202504,5021000,3S3,25,0,25,NA
202504,5021000,CA,0,19,-19,0
202504,5021000,V3,0,1,-1,0
202504,5030000,2,204,427,-223,0.48
202504,5030000,2S2,2,2,0,1
202504,5030000,2S3,0,9,-9,0
202504,5030000,3,16,86,-70,0.19
202504,5030000,3S2,21,15,6,1.4
202504,5030000,3S3,802,183,619,4.38
202504,5030000,CA,8,145,-137,0.06
202504,5030000,V2,1,0,1,NA
202504,5030000,V3,200,3,197,66.67
202504,5030011,3S3,5,0,5,NA
202504,5031000,2,14,71,-57,0.2
202504,5031000,2S2,0,14,-14,0
202504,5031000,3,27,23,4,1.17
202504,5031000,3S2,4,7,-3,0.57
202504,5031000,3S3,2,0,2,NA
202504,5031000,4,1,0,1,NA
202504,5031000,CA,0,38,-38,0
202504,5031000,V3,170,3,167,56.67
202504,5031000,V4,19,0,19,NA
202504,5034000,2,12,175,-163,0.07
202504,5034000,3,1,22,-21,0.05
202504,5034000,3S2,1,4,-3,0.25
202504,5034000,3S3,14,47,-33,0.3
202504,5034000,4,0,1,-1,0
202504,5034000,CA,2,62,-60,0.03
202504,5034000,V2,0,3,-3,0
202504,5034001,2,7,0,7,NA
202504,5034005,3S3,0,1,-1,0
202504,5034005,CA,0,1,-1,0
202504,5034006,2,4,1,3,4
202504,5034014,V2,0,1,-1,0
202504,5036000,2,15,14,1,1.07
202504,5036000,3,1,2,-1,0.5
202504,5036000,3S2,0,1,-1,0
202504,5036000,CA,0,4,-4,0
202504,5036000,V2,0,1,-1,0
202504,5036000,V3,48,0,48,NA
202504,5038000,2,6,26,-20,0.23
202504,5038000,3,2,26,-24,0.08
202504,5038000,3S3,0,4,-4,0
202504,5038000,CA,1,26,-25,0.04
202504,5038000,V3,0,1,-1,0
202504,5038008,2,2,10,-8,0.2
202504,5038008,3,0,1,-1,0
202504,5038008,3S3,2,9,-7,0.22
202504,5038008,V2,0,1,-1,0
202504,5040000,2,3,72,-69,0.04
202504,5040000,3,1,4,-3,0.25
202504,5040000,3S2,3,1,2,3
202504,5040000,3S3,1,1,0,1
202504,5040000,CA,2,30,-28,0.07
202504,5040004,2,1,12,-11,0.08
202504,5040004,3,0,1,-1,0
202504,5040004,3S3,0,2,-2,0
202504,5040004,CA,0,1,-1,0
202504,5042000,2,46,310,-264,0.15
202504,5042000,2S2,0,1,-1,0
202504,5042000,3,5,69,-64,0.07
202504,5042000,3S1,1,0,1,NA
202504,5042000,3S2,2,18,-16,0.11
202504,5042000,3S3,4,80,-76,0.05
202504,5042000,3S4,0,1,-1,0
202504,5042000,CA,9,103,-94,0.09
202504,5042000,V3,0,6,-6,0
202504,5042001,2,0,5,-5,0
202504,5044000,2,3,18,-15,0.17
202504,5044000,3,0,6,-6,0
202504,5044000,3S2,1,0,1,NA
202504,5044000,CA,2,9,-7,0.22
202504,5044000,V3,0,1,-1,0
202504,5044001,2,0,1,-1,0
202504,5045000,2,388,1562,-1174,0.25
202504,5045000,2R2,0,28,-28,0
202504,5045000,2S2,7,65,-58,0.11
202504,5045000,2S3,3,19,-16,0.16
202504,5045000,3,33,130,-97,0.25
202504,5045000,3S2,71,98,-27,0.72
202504,5045000,3S3,707,787,-80,0.9
202504,5045000,3S4,5,2,3,2.5
202504,5045000,4,0,1,-1,0
202504,5045000,CA,147,366,-219,0.4
202504,5045003,3S3,11,0,11,NA
202504,5045009,2,0,2,-2,0
202504,5045009,3S3,0,1,-1,0
202504,5051000,2,16,129,-113,0.12
202504,5051000,2R2,0,1,-1,0
202504,5051000,3,3,11,-8,0.27
202504,5051000,3S2,2,3,-1,0.67
202504,5051000,3S3,2,24,-22,0.08
202504,5051000,CA,2,48,-46,0.04
202504,5055000,2,3,12,-9,0.25
202504,5055000,3,0,5,-5,0
202504,5055000,CA,0,4,-4,0
202504,5055000,V2,0,4,-4,0
202504,5059000,2,10,104,-94,0.1
202504,5059000,2S2,5,11,-6,0.45
202504,5059000,2S3,2,2,0,1
202504,5059000,3,0,4,-4,0
202504,5059000,3S2,0,2,-2,0
202504,5059000,3S3,1,6,-5,0.17
202504,5059000,CA,2,16,-14,0.12
202504,5059000,V2,0,1,-1,0
202504,5059002,4,0,1,-1,0
202504,5079000,2,1932,1017,915,1.9
202504,5079000,2B1,4,0,4,NA
202504,5079000,2R2,7,0,7,NA
202504,5079000,2S2,440,68,372,6.47
202504,5079000,2S3,33,38,-5,0.87
202504,5079000,3,216,78,138,2.77
202504,5079000,3S1,4,0,4,NA
202504,5079000,3S2,136,151,-15,0.9
202504,5079000,3S3,1092,787,305,1.39
202504,5079000,4,6,6,0,1
202504,5079000,CA,120,450,-330,0.27
202504,5079001,2,24,7,17,3.43
202504,5079001,2S2,4,0,4,NA
202504,5079001,2S3,3,0,3,NA
202504,5079001,3S3,18,3,15,6
202504,5079001,CA,4,2,2,2
202504,5086000,2,2,50,-48,0.04
202504,5086000,2S2,0,4,-4,0
202504,5086000,3,0,28,-28,0
202504,5086000,CA,0,20,-20,0
202504,5086000,V3,0,9,-9,0
202504,5088000,2,2353,3420,-1067,0.69
202504,5088000,2R3,0,1,-1,0
202504,5088000,2S2,81,180,-99,0.45
202504,5088000,2S3,45,134,-89,0.34
202504,5088000,3,199,217,-18,0.92
202504,5088000,3S2,73,193,-120,0.38
202504,5088000,3S3,2148,2546,-398,0.84
202504,5088000,4,55,10,45,5.5
202504,5088000,CA,2359,1404,955,1.68
202504,5088000,V2,0,2,-2,0
202504,5088000,V3,412,72,340,5.72
202504,5088004,3S3,0,3,-3,0
202504,5088012,2,0,3,-3,0
202504,5088012,2S2,0,3,-3,0
202504,5088013,2,58,8,50,7.25
202504,5088013,3,17,2,15,8.5
202504,5088013,3S2,0,1,-1,0
202504,5088013,3S3,1,0,1,NA
202504,5088013,4,40,0,40,NA
202504,5088013,CA,0,1,-1,0
202504,5088018,V3,0,138,-138,0
202504,5091000,2,7,7,0,1
202504,5091000,3,0,1,-1,0
202504,5091000,3S3,0,9,-9,0
202504,5091000,CA,0,8,-8,0
202504,5093000,2,3,14,-11,0.21
202504,5093000,3,0,6,-6,0
202504,5093000,3S2,0,1,-1,0
202504,5093000,3S3,0,4,-4,0
202504,5093000,CA,0,9,-9,0
202504,5093000,V3,0,1,-1,0
202504,5093001,2,5,1,4,5
202504,5093001,3,0,3,-3,0
202504,5093001,CA,0,1,-1,0
202504,5101000,2,97,145,-48,0.67
202504,5101000,2S2,1,0,1,NA
202504,5101000,3,0,3,-3,0
202504,5101000,3S2,0,2,-2,0
202504,5101000,3S3,7,39,-32,0.18
202504,5101000,CA,69,49,20,1.41
202504,5107000,2,1,13,-12,0.08
202504,5107000,3,0,5,-5,0
202504,5107000,3S1,0,1,-1,0
202504,5107000,3S2,0,4,-4,0
202504,5107000,3S3,0,2,-2,0
202504,5107000,3S4,0,1,-1,0
202504,5107000,CA,0,11,-11,0
202504,5107000,V3,0,1,-1,0
202504,5113000,2,8,74,-66,0.11
202504,5113000,3,1,30,-29,0.03
202504,5113000,3S2,2,73,-71,0.03
202504,5113000,3S3,60,23,37,2.61
202504,5113000,3S4,0,1,-1,0
202504,5113000,CA,1,14,-13,0.07
202504,5113000,V3,0,1,-1,0
202504,5120000,2,11,8,3,1.38
202504,5120000,3S2,3,6,-3,0.5
202504,5120000,3S3,0,16,-16,0
202504,5120000,CA,0,6,-6,0
202504,5120002,2,0,1,-1,0
202504,5120002,3S2,0,2,-2,0
202504,5120003,3S2,1,0,1,NA
202504,5120004,2,2,79,-77,0.03
202504,5120004,2S2,1,0,1,NA
202504,5120004,2S3,1,0,1,NA
202504,5120004,3S3,0,1,-1,0
202504,5120004,CA,1,58,-57,0.02
202504,5125000,2,3,5,-2,0.6
202504,5125000,3,1,2,-1,0.5
202504,5125000,CA,0,22,-22,0
202504,5129000,2,2219,2026,193,1.1
202504,5129000,2R2,0,1,-1,0
202504,5129000,2S1,0,1,-1,0
202504,5129000,2S2,175,210,-35,0.83
202504,5129000,2S3,86,113,-27,0.76
202504,5129000,3,77,154,-77,0.5
202504,5129000,3S2,144,120,24,1.2
202504,5129000,3S3,575,379,196,1.52
202504,5129000,3S4,0,2,-2,0
202504,5129000,4,4,2,2,2
202504,5129000,CA,1551,437,1114,3.55
202504,5129000,V2,36,0,36,NA
202504,5129000,V3,27,22,5,1.23
202504,5129005,2,3,3,0,1
202504,5129005,2S2,0,1,-1,0
202504,5129005,3,1,0,1,NA
202504,5129005,3S2,4,12,-8,0.33
202504,5129005,3S3,0,1,-1,0
202504,5129005,CA,0,1,-1,0
202504,5134000,2,2,39,-37,0.05
202504,5134000,3,1,2,-1,0.5
202504,5134000,CA,0,13,-13,0
202504,5134000,V3,0,2,-2,0
202504,5138000,2,21,53,-32,0.4
202504,5138000,3,2,13,-11,0.15
202504,5138000,3S2,3,19,-16,0.16
202504,5138000,3S3,7,35,-28,0.2
202504,5138000,3S4,4,3,1,1.33
202504,5138000,CA,0,7,-7,0
202504,5138000,V3,0,1,-1,0
202504,5138003,2,0,1,-1,0
202504,5142000,2,0,16,-16,0
202504,5142000,3,2,1,1,2
202504,5142000,3S3,0,1,-1,0
202504,5142000,CA,0,13,-13,0
202504,5142003,2,0,1,-1,0
202504,5142003,3S3,0,1,-1,0
202504,5142003,CA,0,2,-2,0
202504,5142006,2,1,64,-63,0.02
202504,5142006,3,0,1,-1,0
202504,5142006,3S3,1,6,-5,0.17
202504,5145000,2,24,20,4,1.2
202504,5145000,3,0,5,-5,0
202504,5145000,CA,1,23,-22,0.04
202504,5147000,2,62,253,-191,0.25
202504,5147000,2R2,6,9,-3,0.67
202504,5147000,2S2,3,3,0,1
202504,5147000,2S3,8,86,-78,0.09
202504,5147000,3,6,22,-16,0.27
202504,5147000,3S2,14,10,4,1.4
202504,5147000,3S3,79,459,-380,0.17
202504,5147000,4,0,1,-1,0
202504,5147000,CA,79,76,3,1.04
202504,5147004,2,1,0,1,NA
202504,5147004,2S3,8,0,8,NA
202504,5147004,3S2,1,1,0,1
202504,5147004,3S3,49,0,49,NA
202504,5147004,CA,1,0,1,NA
202504,5148000,2,963,761,202,1.27
202504,5148000,2R2,0,4,-4,0
202504,5148000,2S2,83,47,36,1.77
202504,5148000,2S3,7,12,-5,0.58
202504,5148000,3,22,30,-8,0.73
202504,5148000,3S2,79,19,60,4.16
202504,5148000,3S3,44,121,-77,0.36
202504,5148000,CA,7,340,-333,0.02
202504,5148003,2,0,1,-1,0
202504,5148005,2,0,2,-2,0
202504,5148005,2S3,0,2,-2,0
202504,5148009,2,0,1,-1,0
202504,5150000,2,40,50,-10,0.8
202504,5150000,3,0,12,-12,0
202504,5150000,3S3,1,0,1,NA
202504,5150000,CA,0,5,-5,0
202504,5150000,V3,0,7,-7,0
202504,5154000,2,111,1004,-893,0.11
202504,5154000,2R2,0,20,-20,0
202504,5154000,2S2,5,16,-11,0.31
202504,5154000,2S3,0,20,-20,0
202504,5154000,3,10,98,-88,0.1
202504,5154000,3S2,19,43,-24,0.44
202504,5154000,3S3,123,641,-518,0.19
202504,5154000,3S4,0,2,-2,0
202504,5154000,4,0,2,-2,0
202504,5154000,CA,21,219,-198,0.1
202504,5154007,2,0,16,-16,0
202504,5154015,3,0,1,-1,0
202504,5154023,3,0,1,-1,0
202504,5154023,3S2,1,5,-4,0.2
202504,5154023,3S3,0,1,-1,0
202504,5172000,2,232,298,-66,0.78
202504,5172000,2R2,0,17,-17,0
202504,5172000,2S2,3,5,-2,0.6
202504,5172000,2S3,87,1,86,87
202504,5172000,3,2,46,-44,0.04
202504,5172000,3S2,5,4,1,1.25
202504,5172000,3S3,143,186,-43,0.77
202504,5172000,3S4,1,0,1,NA
202504,5172000,4,0,1,-1,0
202504,5172000,CA,5,85,-80,0.06
202504,5172003,2,0,2,-2,0
202504,5190000,2,4,44,-40,0.09
202504,5190000,3,0,8,-8,0
202504,5190000,3S2,1,0,1,NA
202504,5190000,3S3,3,15,-12,0.2
202504,5190000,3S4,1,0,1,NA
202504,5190000,4,0,1,-1,0
202504,5190000,CA,3,44,-41,0.07
202504,5197000,2,9,41,-32,0.22
202504,5197000,2S2,0,3,-3,0
202504,5197000,3,0,1,-1,0
202504,5197000,3S3,0,5,-5,0
202504,5197000,CA,1,23,-22,0.04
202504,5206000,2,9,38,-29,0.24
202504,5206000,3,1,10,-9,0.1
202504,5206000,CA,0,2,-2,0
202504,5209000,2,15,20,-5,0.75
202504,5209000,3,2,6,-4,0.33
202504,5209000,3S3,2,11,-9,0.18
202504,5209000,CA,0,20,-20,0
202504,5209000,V3,0,1,-1,0
202504,5209004,V3,0,2,-2,0
202504,5212000,2,1429,1238,191,1.15
202504,5212000,2S2,605,263,342,2.3
202504,5212000,2S3,77,44,33,1.75
202504,5212000,3,23,96,-73,0.24
202504,5212000,3S2,241,146,95,1.65
202504,5212000,3S3,432,376,56,1.15
202504,5212000,3S4,0,1,-1,0
202504,5212000,4,1,17,-16,0.06
202504,5212000,CA,696,566,130,1.23
202504,5212000,V2,0,5,-5,0
202504,5212000,V3,0,1,-1,0
202504,5212009,2,0,1,-1,0
202504,5234000,2,1,42,-41,0.02
202504,5234000,3,1,5,-4,0.2
202504,5234000,3S2,1,0,1,NA
202504,5234000,3S3,0,75,-75,0
202504,5234000,3S4,0,1,-1,0
202504,5234000,CA,1,20,-19,0.05
202504,5234000,V3,0,5,-5,0
202504,5234009,2,0,8,-8,0
202504,5234009,3S2,0,3,-3,0
202504,5234009,CA,0,2,-2,0
202504,5234010,3,0,1,-1,0
202504,5234010,V3,0,1,-1,0
202504,5237000,2,210,274,-64,0.77
202504,5237000,2S3,1,4,-3,0.25
202504,5237000,3,3,151,-148,0.02
202504,5237000,3S2,1,3,-2,0.33
202504,5237000,3S3,8,158,-150,0.05
202504,5237000,CA,1,48,-47,0.02
202504,5237000,V2,0,2,-2,0
202504,5237000,V3,0,65,-65,0
202504,5237001,2,0,1,-1,0
202504,5237001,V2,0,2,-2,0
202504,5240000,2,1,12,-11,0.08
202504,5240000,3,1,0,1,NA
202504,5240000,CA,0,9,-9,0
202504,5240003,2,0,9,-9,0
202504,5240003,3,0,4,-4,0
202504,5240003,V3,0,1,-1,0
202504,5240007,2,0,1,-1,0
202504,5240007,CA,1,1,0,1
202504,5250000,2,22,229,-207,0.1
202504,5250000,2S2,0,6,-6,0
202504,5250000,3,0,31,-31,0
202504,5250000,3S2,7,14,-7,0.5
202504,5250000,3S3,4,110,-106,0.04
202504,5250000,CA,2,47,-45,0.04
202504,5250000,V3,0,1,-1,0
202504,5250002,3S2,1,1,0,1
202504,5250002,3S3,1,0,1,NA
202504,5250004,3,0,1,-1,0
202504,5250004,3S3,1,3,-2,0.33
202504,5264000,2,150,368,-218,0.41
202504,5264000,2S2,3,19,-16,0.16
202504,5264000,2S3,1,6,-5,0.17
202504,5264000,3,15,21,-6,0.71
202504,5264000,3S2,27,16,11,1.69
202504,5264000,3S3,39,149,-110,0.26
202504,5264000,CA,3,84,-81,0.04
202504,5264000,V2,0,1,-1,0
202504,5264000,V3,0,6,-6,0
202504,5266000,2,7569,3322,4247,2.28
202504,5266000,2R2,16,0,16,NA
202504,5266000,2R3,1,0,1,NA
202504,5266000,2S2,1334,401,933,3.33
202504,5266000,2S3,401,156,245,2.57
202504,5266000,3,78,156,-78,0.5
202504,5266000,3S2,247,283,-36,0.87
202504,5266000,3S3,473,1152,-679,0.41
202504,5266000,4,1,0,1,NA
202504,5266000,CA,1359,1707,-348,0.8
202504,5266001,2,11,169,-158,0.07
202504,5266001,3,4,2,2,2
202504,5266001,3S2,1,0,1,NA
202504,5266001,3S3,1,1,0,1
202504,5266001,CA,0,8,-8,0
202504,5282000,2,39,143,-104,0.27
202504,5282000,2S2,0,14,-14,0
202504,5282000,2S3,0,1,-1,0
202504,5282000,3,3,9,-6,0.33
202504,5282000,3S3,0,3,-3,0
202504,5282000,4,1,0,1,NA
202504,5282000,CA,0,47,-47,0
202504,5282004,2,0,2,-2,0
202504,5282004,3S2,5,0,5,NA
202504,5282005,CA,0,1,-1,0
202504,5284000,2,14,103,-89,0.14
202504,5284000,3,0,16,-16,0
202504,5284000,3S2,1,0,1,NA
202504,5284000,3S3,4,21,-17,0.19
202504,5284000,CA,1,40,-39,0.03
202504,5284000,V2,0,1,-1,0
202504,5284000,V3,0,2,-2,0
202504,5284006,2,0,2,-2,0
202504,5306000,2,5,18,-13,0.28
202504,5306000,2S2,1,0,1,NA
202504,5306000,3,0,1,-1,0
202504,5306000,3S3,0,7,-7,0
202504,5306000,3S4,1,1,0,1
202504,5306000,CA,0,4,-4,0
202504,5308000,2,7341,2801,4540,2.62
202504,5308000,2B1,5,2,3,2.5
202504,5308000,2R2,19,4,15,4.75
202504,5308000,2S2,244,841,-597,0.29
202504,5308000,2S3,68,164,-96,0.41
202504,5308000,3,503,145,358,3.47
202504,5308000,3S2,267,526,-259,0.51
202504,5308000,3S3,2101,2843,-742,0.74
202504,5308000,3S4,3,1,2,3
202504,5308000,4,36,10,26,3.6
202504,5308000,CA,2831,639,2192,4.43
202504,5308000,V2,5,10,-5,0.5
202504,5308000,V3,229,223,6,1.03
202504,5308000,V4,1,74,-73,0.01
202504,5310000,2,55,18,37,3.06
202504,5310000,3,0,6,-6,0
202504,5310000,3S2,0,4,-4,0
202504,5310000,3S3,0,9,-9,0
202504,5310000,CA,42,26,16,1.62
202504,5310000,V3,0,1,-1,0
202504,5310003,2,1282,379,903,3.38
202504,5310003,2B1,5,0,5,NA
202504,5310003,2S2,10,80,-70,0.12
202504,5310003,2S3,29,128,-99,0.23
202504,5310003,3,1,3,-2,0.33
202504,5310003,3S2,5,4,1,1.25
202504,5310003,3S3,23,72,-49,0.32
202504,5310003,CA,309,37,272,8.35
202504,5313000,2,5,22,-17,0.23
202504,5313000,2S2,0,20,-20,0
202504,5313000,3,0,1,-1,0
202504,5313000,CA,0,45,-45,0
202504,5315000,2,5,12,-7,0.42
202504,5315000,3,3,6,-3,0.5
202504,5315000,4,1,0,1,NA
202504,5315000,CA,0,8,-8,0
202504,5315000,V2,0,2,-2,0
202504,5318000,2,5861,2495,3366,2.35
202504,5318000,2R2,0,1,-1,0
202504,5318000,2S2,195,316,-121,0.62
202504,5318000,2S3,75,136,-61,0.55
202504,5318000,3,264,127,137,2.08
202504,5318000,3S2,119,196,-77,0.61
202504,5318000,3S3,1117,875,242,1.28
202504,5318000,4,4,0,4,NA
202504,5318000,CA,795,645,150,1.23
202504,5318000,V2,0,208,-208,0
202504,5318000,V3,0,156,-156,0
202504,5318000,V4,1,10,-9,0.1
202504,5318003,2,601,1,600,601
202504,5318003,2S2,142,0,142,NA
202504,5318003,2S3,28,0,28,NA
202504,5318003,3S2,7,0,7,NA
202504,5318003,3S3,223,0,223,NA
202504,5321000,2,6,114,-108,0.05
202504,5321000,2S2,0,26,-26,0
202504,5321000,3,0,4,-4,0
202504,5321000,3S2,0,2,-2,0
202504,5321000,3S3,0,1,-1,0
202504,5321000,CA,1,52,-51,0.02
202504,5321000,V2,0,4,-4,0
202504,5321000,V3,0,1,-1,0
202504,5347000,2,0,15,-15,0
202504,5347000,3,0,6,-6,0
202504,5347000,CA,0,7,-7,0
202504,5347003,2,0,4,-4,0
202504,5353000,2,2,55,-53,0.04
202504,5353000,2S2,3,3,0,1
