MES,RUTA_CONFIGURACION,VALOR_MERCADO,UTILIZACION_MERCADO,NUM_VIAJES_MERCADO,VALOR_REMESAS,UTILIZACION_REMESAS,NUM_VIAJES_REMESAS, VALOR_PROMEDIO_MERCADO ,RUTA_ANALISIS,CONFIGURACION_ANALISIS,CODIGO_ORIGEN,CODIGO_DESTINO
202505,76248000-5360000-3S3,5114970,1.024519608,1,5062473,1.019,10,5388480.108,76248000-5360000,3S3,76248000,5360000
202505,76248000-5376000-3,3000000,1.09375,1,NA,NA,NA,3180000,76248000-5376000,3,76248000,5376000
202505,76248000-5380000-3S3,4706920,1.014705882,1,NA,NA,NA,4989335.2,76248000-5380000,3S3,76248000,5380000
202505,76248000-54001000-3S3,13475000,1.029411765,1,13475000,1.01,1,14283500,76248000-54001000,3S3,76248000,54001000
202505,76248000-5615000-3S3,4900343.75,1.006965944,1,5057168.625,1.0125,8,5294104.996,76248000-5615000,3S3,76248000,5615000
202505,76248000-63001000-3S3,3500000,1.029411765,1,3500000,1.03,1,3710000,76248000-63001000,3S3,76248000,63001000
202505,76248000-66001000-3S3,2569320.9,0.665211765,2,2048437.235,0.451764706,17,2392198.143,76248000-66001000,3S3,76248000,66001000
202505,76248000-66170000-3S3,3325000,1.029411765,1,3675000,1.03,1,3747100,76248000-66170000,3S3,76248000,66170000
202505,76248000-68081000-3S3,11900000,1.029411765,1,NA,NA,NA,12614000,76248000-68081000,3S3,76248000,68081000
202505,76248000-76001000-3S3,1680000,1.014705882,1,1831777.778,1.006666667,9,1877330.667,76248000-76001000,3S3,76248000,76001000
202505,76248000-76109000-3S2,2276200,1.064516129,1,2278000,1.08,3,2413916.8,76248000-76109000,3S2,76248000,76109000
202505,76248000-76109000-3S3,2138749.846,0.884414513,4,2303916.3,0.999923077,130,2372120.701,76248000-76109000,3S3,76248000,76109000
202505,76248000-76111000-3S3,797332.6,0.325494118,1,1348800,1,1,1195905.822,76248000-76111000,3S3,76248000,76111000
202505,76248000-76113000-3S3,1896000,1.029411765,1,2226538.462,1.026923077,13,2219982.462,76248000-76113000,3S3,76248000,76113000
202505,76248000-76130000-3,273200,0.4375,1,NA,NA,NA,289592,76248000-76130000,3,76248000,76130000
202505,76248000-76248005-3S3,816000,1,1,714000,1.036666667,3,800088,76248000-76248005,3S3,76248000,76248005
202505,76248000-76318000-3S3,2000000,0.676470588,1,NA,NA,NA,2120000,76248000-76318000,3S3,76248000,76318000
202505,76248000-76364000-2S3,1000000,0.733333333,1,NA,NA,NA,1060000,76248000-76364000,2S3,76248000,76364000
202505,76248000-76520000-3S3,615097.5652,0.913810742,1,609080,0.91907563,119,648176.2477,76248000-76520000,3S3,76248000,76520000
202505,76248000-76890000-3S2,1000000,0.387096774,1,NA,NA,NA,1060000,76248000-76890000,3S2,76248000,76890000
202505,76248000-76892000-3S3,2234649.686,0.669567947,3,1645710.27,1.028918919,37,1994163.199,76248000-76892000,3S3,76248000,76892000
202505,76248000-8001000-3S3,8291492.614,1.011030749,2,8502795.256,1.009487179,39,8923370.651,76248000-8001000,3S3,76248000,8001000
202505,76248000-8296000-3S3,8500000,1,1,8925000,0.996666667,3,9280300,76248000-8296000,3S3,76248000,8296000
202505,76248000-85001000-3S3,8121600,1.058823529,1,8178000,0.73,4,8644766.4,76248000-85001000,3S3,76248000,85001000
202505,76248000-95001000-3S3,8225000,1.029411765,1,7556622.4,0.596,5,8293411.846,76248000-95001000,3S3,76248000,95001000
202505,76248000-99001000-3S3,4900000,1.029411765,1,4900000,1.03,3,5194000,76248000-99001000,3S3,76248000,99001000
202505,76248005-11001000-3S3,4873333.333,1,1,4873333.333,1.003333333,3,5165733.333,76248005-11001000,3S3,76248005,11001000
202505,76248005-25214000-3S3,0,1,1,4998000,0.99,1,5297880,76248005-25214000,3S3,76248005,25214000
202505,76275000-11001000-3S3,4981666.667,1.029411765,2,4795000,1.015,2,5161846.667,76275000-11001000,3S3,76275000,11001000
202505,76275000-13001000-3S3,8400000,1.029411765,1,8361111.111,1.027777778,9,8879266.667,76275000-13001000,3S3,76275000,13001000
202505,76275000-17380000-3,2700000,1.09375,1,NA,NA,NA,2862000,76275000-17380000,3,76275000,17380000
202505,76275000-18001000-3,2500000,1,1,2000000,0.94,1,2332000,76275000-18001000,3,76275000,18001000
202505,76275000-19001000-3S3,2100000,1.029411765,1,2100000,1.03,1,2226000,76275000-19001000,3S3,76275000,19001000
202505,76275000-19698000-3S2,1530000,1.069892473,1,1411000,1.1,4,1546116,76275000-19698000,3S2,76275000,19698000
202505,76275000-19698000-3S3,1530000,1,1,1411000,1.000857143,35,1546116,76275000-19698000,3S3,76275000,19698000
202505,76275000-25473000-3S3,5212500,1.022058824,1,NA,NA,NA,5525250,76275000-25473000,3S3,76275000,25473000
202505,76275000-25754000-3S3,5250000,1.029411765,1,NA,NA,NA,5565000,76275000-25754000,3S3,76275000,25754000
202505,76275000-47001000-3S3,8400000,1.029411765,1,NA,NA,NA,8904000,76275000-47001000,3S3,76275000,47001000
202505,76275000-50006000-3S3,6800000,1,1,NA,NA,NA,7208000,76275000-50006000,3S3,76275000,50006000
202505,76275000-5001000-3S3,4817166.667,1.004901961,2,4760000,0.98,1,5069838.667,76275000-5001000,3S3,76275000,5001000
202505,76275000-5088000-3S3,4536750,1.014705882,1,4707042.5,1.055,2,4917261.03,76275000-5088000,3S3,76275000,5088000
202505,76275000-52001000-3,3000000,1.125,1,NA,NA,NA,3180000,76275000-52001000,3,76275000,52001000
202505,76275000-5266000-3S3,2462623,1,1,3432657,1,2,3227322.004,76275000-5266000,3S3,76275000,5266000
202505,76275000-5360000-3S3,4219973.25,1.013482843,2,5028982,1.034,5,4987701.21,76275000-5360000,3S3,76275000,5360000
202505,76275000-5837000-3S3,6000000,1,1,NA,NA,NA,6360000,76275000-5837000,3S3,76275000,5837000
202505,76275000-73001000-3S3,3536000,1,1,NA,NA,NA,3748160,76275000-73001000,3S3,76275000,73001000
202505,76275000-76109000-3S2,1920000,1.032258065,1,NA,NA,NA,2035200,76275000-76109000,3S2,76275000,76109000
202505,76275000-76109000-3S3,2113522.727,1.029411765,2,NA,NA,NA,2240334.091,76275000-76109000,3S3,76275000,76109000
202505,76275000-76111000-3S3,1725000,1.014705882,1,1915692.308,1.033076923,13,1949780.308,76275000-76111000,3S3,76275000,76111000
202505,76275000-76147000-3S2,2000000,1.064516129,1,2000000,0.32,1,2120000,76275000-76147000,3S2,76275000,76147000
202505,76275000-76248000-2S2,1500000,0.454545455,1,NA,NA,NA,1590000,76275000-76248000,2S2,76275000,76248000
202505,76275000-76275011-3S2,3276750,0.483870968,1,NA,NA,NA,3473355,76275000-76275011,3S2,76275000,76275011
202505,76275000-76275011-3S3,3505253.333,0.5,1,NA,NA,NA,3715568.533,76275000-76275011,3S3,76275000,76275011
202505,76275000-76834000-3S2,1740000,1.096774194,1,1627000,1.1,1,1772532,76275000-76834000,3S2,76275000,76834000
202505,76275000-76834000-3S3,1740000,1,1,1627000,1,4,1772532,76275000-76834000,3S3,76275000,76834000
202505,76275000-76892000-3S3,1578360,1.021008403,1,1578360,1.03,4,1673061.6,76275000-76892000,3S3,76275000,76892000
202505,76275000-76895002-3S3,1870000,1,1,1745000,1,34,1902700,76275000-76895002,3S3,76275000,76895002
202505,76275000-8001000-3S3,7233333.333,1.029411765,1,7190230.769,1.019230769,13,7639920.103,76275000-8001000,3S3,76275000,8001000
202505,76275000-85250000-3S3,6150000,0.882352941,1,NA,NA,NA,6519000,76275000-85250000,3S3,76275000,85250000
202505,76275000-95001000-3S3,7000000,1.001470588,1,7590000,1.01,1,7795240,76275000-95001000,3S3,76275000,95001000
202505,76275000-99001000-3S3,4900000,1.028186275,2,4900000,1.027857143,28,5194000,76275000-99001000,3S3,76275000,99001000
202505,76275011-8001000-3S3,8996923.077,1,1,NA,NA,NA,9536738.462,76275011-8001000,3S3,76275011,8001000
202505,76306000-13001000-2S2,7800001,0.636363636,1,7000000,0.5,1,7759200.424,76306000-13001000,2S2,76306000,13001000
202505,76306000-13001000-2S3,6150000,0.518518519,1,8000001,0.52,1,7695600.636,76306000-13001000,2S3,76306000,13001000
202505,76306000-5440000-3S3,4200000,1.014705882,1,NA,NA,NA,4452000,76306000-5440000,3S3,76306000,5440000
202505,76306000-76109000-2S2,1902500,0.488636364,2,1788750,0.57875,8,1944305,76306000-76109000,2S2,76306000,76109000
202505,76306000-76109000-3S2,1000000,0.677419355,2,1875000,0.435,2,1616500,76306000-76109000,3S2,76306000,76109000
202505,76306000-76109000-3S3,2000000,0.352941176,1,2000000,0.4,2,2120000,76306000-76109000,3S3,76306000,76109000
202505,76306000-76520029-3S3,1900000,0.647058824,1,NA,NA,NA,2014000,76306000-76520029,3S3,76306000,76520029
202505,76306000-76563000-3S3,2275000,1.029411765,1,NA,NA,NA,2411500,76306000-76563000,3S3,76306000,76563000
202505,76318000-11001000-3S3,4846395.833,1.011877828,4,4621857.143,1.000714286,14,4994372.976,76318000-11001000,3S3,76318000,11001000
202505,76318000-13001000-3S3,8064196.429,1.026260504,2,8255483.871,1.022903226,31,8669707.028,76318000-13001000,3S3,76318000,13001000
202505,76318000-15238000-3S3,6290000,1.088235294,1,NA,NA,NA,6667400,76318000-15238000,3S3,76318000,15238000
202505,76318000-17380000-3,2700000,1.09375,1,2700013.333,0.75,3,2862008.48,76318000-17380000,3,76318000,17380000
202505,76318000-25175000-3S3,4500000,1,1,NA,NA,NA,4770000,76318000-25175000,3S3,76318000,25175000
202505,76318000-25269000-3S3,8330000,1,1,8330000,1,1,8829800,76318000-25269000,3S3,76318000,25269000
202505,76318000-25307000-3,1987500,0.796875,2,2700000,0.75,1,2559900,76318000-25307000,3,76318000,25307000
202505,76318000-25473000-3S3,4759485.294,1,4,5149716.091,1.002272727,22,5293241.199,76318000-25473000,3S3,76318000,25473000
202505,76318000-25817000-3S3,5007402.778,1.016339869,1,5016781.25,1.01,4,5313811.653,76318000-25817000,3S3,76318000,25817000
202505,76318000-47001000-3S3,8283870.968,1.028937381,1,8201869.231,1.021923077,26,8728750.121,76318000-47001000,3S3,76318000,47001000
202505,76318000-50001000-3S3,5465432,1,1,NA,NA,NA,5793357.92,76318000-50001000,3S3,76318000,50001000
202505,76318000-5001000-3S3,4033333.333,1.012254902,2,4210000,1.016666667,3,4387693.333,76318000-5001000,3S3,76318000,5001000
202505,76318000-5129000-3S3,4250000,1,1,NA,NA,NA,4505000,76318000-5129000,3S3,76318000,5129000
202505,76318000-52356000-3,2500000,1.125,1,3420000,1.12,1,3235120,76318000-52356000,3,76318000,52356000
202505,76318000-52356000-3S3,6000000,1,1,5500000,0.88,1,6042000,76318000-52356000,3S3,76318000,52356000
202505,76318000-52356003-3S3,5600000,0.352941176,1,5833333.333,0.35,6,6084400,76318000-52356003,3S3,76318000,52356003
202505,76318000-5266000-3S3,4250000,1,1,NA,NA,NA,4505000,76318000-5266000,3S3,76318000,5266000
202505,76318000-5360000-3S3,5114970,1.0206,1,4987798.857,0.922857143,7,5340987.353,76318000-5360000,3S3,76318000,5360000
202505,76318000-5615000-3S3,5140000,1.029411765,2,5603333.333,1.02,3,5743080,76318000-5615000,3S3,76318000,5615000
202505,76318000-5686000-3S3,5950000,1,1,5950000,1.02,1,6307000,76318000-5686000,3S3,76318000,5686000
202505,76318000-66001000-3S3,2800000,1.029411765,1,2761666.667,1.02,3,2943620,76318000-66001000,3S3,76318000,66001000
202505,76318000-68307000-3S3,6300000,1.029411765,1,NA,NA,NA,6678000,76318000-68307000,3S3,76318000,68307000
202505,76318000-73001000-3S3,5100000,1,1,NA,NA,NA,5406000,76318000-73001000,3S3,76318000,73001000
202505,76318000-73443000-3,2700000,1.09375,1,NA,NA,NA,2862000,76318000-73443000,3,76318000,73443000
202505,76318000-76001000-3S2,1000000,0.370967742,1,NA,NA,NA,1060000,76318000-76001000,3S2,76318000,76001000
202505,76318000-76001000-3S3,2088571.429,0.837184874,2,2100000,1.03,3,2221154.286,76318000-76001000,3S3,76318000,76001000
202505,76318000-76109000-3S3,2115553.571,1.025210084,1,2080061.224,1.019591837,49,2219913.653,76318000-76109000,3S3,76318000,76109000
202505,76318000-76111000-3S3,1268384.444,0.784313725,1,1259988.143,0.715714286,7,1339147.463,76318000-76111000,3S3,76318000,76111000
202505,76318000-76147000-3S3,2324162.5,0.794117647,2,2356250,0.59,4,2484019.9,76318000-76147000,3S3,76318000,76147000
202505,76318000-76306000-3S3,1900000,0.647058824,1,NA,NA,NA,2014000,76318000-76306000,3S3,76318000,76306000
202505,76318000-76520000-3S2,1000000,0.370967742,1,2986419.5,1.118333333,6,2323362.802,76318000-76520000,3S2,76318000,76520000
202505,76318000-76520000-3S3,2685000,1.029411765,1,2709197.9,1.027,10,2861489.864,76318000-76520000,3S3,76318000,76520000
202505,76318000-76834000-3S2,1100000,0.560322581,1,NA,NA,NA,1166000,76318000-76834000,3S2,76318000,76834000
202505,76318000-76892000-3S3,2400000,0.735294118,1,NA,NA,NA,2544000,76318000-76892000,3S3,76318000,76892000
202505,76318000-8001000-3S3,8081668.148,1.022875817,1,8211151.132,0.997941176,68,8648919.415,76318000-8001000,3S3,76318000,8001000
202505,76318000-8758000-3S3,7641666.667,1.029411765,1,7455000,1.0025,4,7981446.667,76318000-8758000,3S3,76318000,8758000
202505,76364000-11001000-2S2,3500000,0.545454545,1,3800000,0.82,1,3900800,76364000-11001000,2S2,76364000,11001000
202505,76364000-11001000-2S3,4500000,0.851851852,1,4600000,0.7,1,4833600,76364000-11001000,2S3,76364000,11001000
202505,76364000-11001000-3S3,4671250,0.897058824,4,5000000,1.03,1,5160610,76364000-11001000,3S3,76364000,11001000
202505,76364000-19001000-3,1886620,1.125,1,NA,NA,NA,1999817.2,76364000-19001000,3,76364000,19001000
202505,76364000-19137000-3,1619129,1.125,1,NA,NA,NA,1716276.74,76364000-19137000,3,76364000,19137000
202505,76364000-19698000-2S3,800000,0.486259259,1,NA,NA,NA,848000,76364000-19698000,2S3,76364000,19698000
202505,76364000-19698000-3S3,550000,0.89869281,2,592307.6923,0.887692308,13,609907.6923,76364000-19698000,3S3,76364000,19698000
202505,76364000-25377000-3S3,5303333.333,1,1,5950000,0.825,2,6032813.333,76364000-25377000,3S3,76364000,25377000
202505,76364000-25430000-3S3,6000000,0.470588235,1,NA,NA,NA,6360000,76364000-25430000,3S3,76364000,25430000
202505,76364000-25473000-3S2,5100000,0.64516129,1,NA,NA,NA,5406000,76364000-25473000,3S2,76364000,25473000
202505,76364000-25740000-3S3,5068333.333,0.784313725,3,5200000,0.665,2,5456173.333,76364000-25740000,3S3,76364000,25740000
202505,76364000-25817000-3S3,4959642.857,1,1,NA,NA,NA,5257221.429,76364000-25817000,3S3,76364000,25817000
202505,76364000-41001000-3S3,5500000,1,1,NA,NA,NA,5830000,76364000-41001000,3S3,76364000,41001000
202505,76364000-41524000-3S3,4700000,0.823529412,1,4600000,0.82,2,4918400,76364000-41524000,3S3,76364000,41524000
202505,76364000-52001000-3S3,5121900,1.004901961,1,6329580,1,1,6197298.48,76364000-52001000,3S3,76364000,52001000
202505,76364000-52356000-3S3,4700000,0.612676471,2,5244800,0.904,5,5328492.8,76364000-52356000,3S3,76364000,52356000
202505,76364000-52835000-3,5718492.75,1.135416667,1,5687450.8,1.117,10,6041859.635,76364000-52835000,3,76364000,52835000
202505,76364000-52835000-3S3,7695492.667,0.921568627,2,10187210.33,1,3,9741954.663,76364000-52835000,3S3,76364000,52835000
202505,76364000-5308000-3S3,5600000,0.823529412,1,5403333.333,0.773333333,3,5810920,76364000-5308000,3S3,76364000,5308000
202505,76364000-54001000-2S2,7300000,0.363636364,1,NA,NA,NA,7738000,76364000-54001000,2S2,76364000,54001000
202505,76364000-54001000-3S3,7653333.333,0.845754902,3,7620000,1.006666667,3,8091333.333,76364000-54001000,3S3,76364000,54001000
202505,76364000-5615000-2S3,4800000,0.555555556,1,4100000,0.56,1,4642800,76364000-5615000,2S3,76364000,5615000
202505,76364000-76001000-3,997453.75,1.020833333,3,973908.625,1.09,8,1042326.276,76364000-76001000,3,76364000,76001000
202505,76364000-76001000-3S2,1600000,0.451612903,1,NA,NA,NA,1696000,76364000-76001000,3S2,76364000,76001000
202505,76364000-76001000-3S3,1250000,0.411764706,1,1522168,1,2,1498098.848,76364000-76001000,3S3,76364000,76001000
202505,76364000-76109000-3S3,2710753.222,0.855392157,3,2897272.077,0.907692308,13,2992024.407,76364000-76109000,3S3,76364000,76109000
202505,76364000-76111000-3S3,2253650,1.007352941,1,2269113,1.01,2,2398703.468,76364000-76111000,3S3,76364000,76111000
202505,76364000-76130000-3,947898,1.125,1,NA,NA,NA,1004771.88,76364000-76130000,3,76364000,76130000
202505,76364000-76130000-3S3,2000000,0.663235294,1,1578496,1,1,1851923.456,76364000-76130000,3S3,76364000,76130000
202505,76364000-76275000-3,1080249.5,1.125,1,1204939,1.12,1,1224366.992,76364000-76275000,3,76364000,76275000
202505,76364000-76364000-3S3,3000000,0.441176471,1,NA,NA,NA,3180000,76364000-76364000,3S3,76364000,76364000
202505,76364000-76563000-3,1000000,1.125,1,1000000,1.12,1,1060000,76364000-76563000,3,76364000,76563000
202505,76364000-76834000-2S2,1800000,0.545454545,1,2400000,0.565,2,2289600,76364000-76834000,2S2,76364000,76834000
202505,76364000-76834000-3S3,1800000,0.647058824,1,1800000,0.44,1,1908000,76364000-76834000,3S3,76364000,76834000
202505,76364000-76892000-3,999537,1.125,1,NA,NA,NA,1059509.22,76364000-76892000,3,76364000,76892000
202505,76364000-76892000-3S3,1330310.5,0.669117647,2,1250000,0.5,1,1359051.652,76364000-76892000,3S3,76364000,76892000
202505,76364000-8001000-3S3,7380000,1,2,8364000,0.856666667,3,8448624,76364000-8001000,3S3,76364000,8001000
202505,76364000-86568000-3,5027245.5,1.125,1,5023794.5,1.12,6,5326685.394,76364000-86568000,3,76364000,86568000
202505,76364006-68001000-3S3,7500000,0.774323529,1,NA,NA,NA,7950000,76364006-68001000,3S3,76364006,68001000
202505,76377000-76001000-3,1500000,0.53125,1,NA,NA,NA,1590000,76377000-76001000,3,76377000,76001000
202505,76400000-13001000-3S2,8852380.952,0.86328725,3,8771428.571,0.804285714,7,9332038.095,76400000-13001000,3S2,76400000,13001000
202505,76400000-13001000-3S3,9000000,0.911764706,2,9000000,0.71,2,9540000,76400000-13001000,3S3,76400000,13001000
202505,76400000-27001000-3,2500000,0.958333333,3,2500000,0.663333333,3,2650000,76400000-27001000,3,76400000,27001000
202505,76400000-27001000-3S3,3833333.333,1.019607843,3,2833333.333,0.838333333,6,3427333.333,76400000-27001000,3S3,76400000,27001000
202505,76400000-47001000-3S2,9005555.556,0.842293907,3,9150000,0.81,2,9637755.556,76400000-47001000,3S2,76400000,47001000
202505,76400000-47001000-3S3,8700000,0.735294118,1,8700000,0.74,1,9222000,76400000-47001000,3S3,76400000,47001000
202505,76400000-73283000-3S3,3472123,1,1,3472123,1,34,3680450.38,76400000-73283000,3S3,76400000,73283000
202505,76400000-76109000-3S2,2400000,0.806451613,1,2400000,0.81,4,2544000,76400000-76109000,3S2,76400000,76109000
202505,76400000-76109000-3S3,3207500,0.841911765,2,2466666.667,0.693333333,3,2928780,76400000-76109000,3S3,76400000,76109000
202505,76400007-13001000-3S3,8275109.5,1.029411765,1,8512999,1.03,4,8922913.792,76400007-13001000,3S3,76400007,13001000
202505,76400007-8758000-3S3,8155000,1.029411765,1,8669729.857,1.025714286,7,8971668.189,76400007-8758000,3S3,76400007,8758000
202505,76403000-11001000-3,3619600.611,0.848611111,2,3632827,0.897142857,7,3845188.631,76403000-11001000,3,76403000,11001000
202505,76403000-17001000-3,1437364.5,1.125,1,1419239.455,1.12,11,1512078.841,76403000-17001000,3,76403000,17001000
202505,76403000-17877000-3,1367274,1.125,1,1374179.444,1.12,27,1453702.303,76403000-17877000,3,76403000,17877000
202505,76403000-66001005-3,1486101.316,1.111842105,1,1379285.978,1.090222222,45,1507332.84,76403000-66001005,3,76403000,66001005
202505,76403000-66001072-3,1234356.8,1.075,1,1320904.167,1.08,6,1363462.333,76403000-66001072,3,76403000,66001072
202505,76403000-66682000-3,800000,0.5,1,NA,NA,NA,848000,76403000-66682000,3,76403000,66682000
202505,76403000-76020000-3,1321403.929,1.125,1,1390579.875,1.12,16,1444684.066,76403000-76020000,3,76403000,76020000
202505,76403000-76113000-3S2,700000,0.35483871,1,NA,NA,NA,742000,76403000-76113000,3S2,76403000,76113000
202505,76403000-76147000-3,740197.7961,0.838592233,2,734918.4306,1.045,72,781251.9874,76403000-76147000,3,76403000,76147000
202505,76403000-76250000-3,710759.375,1.125,1,716090.5,1.12,6,756795.533,76403000-76250000,3,76403000,76250000
202505,76403000-76497000-3,631946.0976,1.091463415,1,607388.3913,1.109565217,23,654244.1622,76403000-76497000,3,76403000,76497000
202505,76403000-76622000-3,572201,1.125,1,572201,1.12,4,606533.06,76403000-76622000,3,76403000,76622000
202505,76403000-76892000-3,1440000,0.9375,1,NA,NA,NA,1526400,76403000-76892000,3,76403000,76892000
202505,76403000-76892000-3S2,1980000,0.806451613,1,NA,NA,NA,2098800,76403000-76892000,3S2,76403000,76892000
202505,76403000-76892000-3S3,2124000,0.723785166,1,2124000,0.733181818,22,2251440,76403000-76892000,3S3,76403000,76892000
202505,76403007-85250000-3S3,9010000,1,1,NA,NA,NA,9550600,76403007-85250000,3S3,76403007,85250000
202505,76497000-17877000-3,500000,0.625,1,NA,NA,NA,530000,76497000-17877000,3,76497000,17877000
202505,76497000-76147000-3S2,300000,0.483870968,1,NA,NA,NA,318000,76497000-76147000,3S2,76497000,76147000
202505,76497000-76403003-3S3,700000,0.735294118,1,NA,NA,NA,742000,76497000-76403003,3S3,76497000,76403003
202505,76520000-11001000-2S2,3537016.902,0.512138482,12,3576171.117,0.462833333,60,3774139.997,76520000-11001000,2S2,76520000,11001000
202505,76520000-11001000-2S3,2842079.688,0.518518519,4,3864068.667,0.698333333,6,3662589.46,76520000-11001000,2S3,76520000,11001000
202505,76520000-11001000-3,3037491.667,0.945833333,6,3129500,0.995416667,24,3278258.467,76520000-11001000,3,76520000,11001000
202505,76520000-11001000-3S2,2970779.378,0.861810579,12,4269736.235,0.851764706,17,3975162.702,76520000-11001000,3S2,76520000,11001000
202505,76520000-11001000-3S3,5545744.874,0.924380975,28,4248013.866,0.887874016,127,5053132.645,76520000-11001000,3S3,76520000,11001000
202505,76520000-13001000-2S2,6824642.222,0.57607696,9,7391357.143,0.552142857,14,7594551.445,76520000-13001000,2S2,76520000,13001000
202505,76520000-13001000-2S3,8516777.778,0.75887037,6,8489923.077,0.69,13,9010704.855,76520000-13001000,2S3,76520000,13001000
202505,76520000-13001000-3,6475000,0.890625,2,6150000,0.94,2,6656800,76520000-13001000,3,76520000,13001000
202505,76520000-13001000-3S2,5840984.127,0.747766513,6,9128260.87,0.696521739,23,8282151.183,76520000-13001000,3S2,76520000,13001000
202505,76520000-13001000-3S3,8204666.78,0.714598645,22,8394255.684,0.736315789,76,8817525.33,76520000-13001000,3S3,76520000,13001000
202505,76520000-13052000-3S2,8500000,0.774193548,1,NA,NA,NA,9010000,76520000-13052000,3S2,76520000,13052000
202505,76520000-13430000-2S3,6000000,0.555555556,1,NA,NA,NA,6360000,76520000-13430000,2S3,76520000,13430000
202505,76520000-15001000-3S2,2950000,0.944568548,2,5621398,0.9,1,4826009.128,76520000-15001000,3S2,76520000,15001000
202505,76520000-15001000-3S3,2950000,0.941176471,2,6024000,0.752,5,5082064,76520000-15001000,3S3,76520000,15001000
202505,76520000-15238000-3S2,5377520,0.800762463,1,5970000,0.81,2,6076988.48,76520000-15238000,3S2,76520000,15238000
202505,76520000-15238000-3S3,5141953,0.965686275,3,5575817.889,0.942222222,9,5726408.249,76520000-15238000,3S3,76520000,15238000
202505,76520000-15491000-3S3,4890147,0.882352941,1,4890147,0.88,6,5183555.82,76520000-15491000,3S3,76520000,15491000
202505,76520000-15759000-3S3,4900000,0.882352941,1,4874859,0.88,2,5178010.324,76520000-15759000,3S3,76520000,15759000
202505,76520000-15764000-3,5000000,0.9375,1,NA,NA,NA,5300000,76520000-15764000,3,76520000,15764000
202505,76520000-15806000-3S3,5524260,1.014705882,1,5524260,1.01,1,5855715.6,76520000-15806000,3S3,76520000,15806000
202505,76520000-15837000-3S3,4468480.556,0.843137255,3,5440000,1,5,5354475.756,76520000-15837000,3S3,76520000,15837000
202505,76520000-17001000-2S2,0,0.540424242,2,2500002,0.33,1,2650002.12,76520000-17001000,2S2,76520000,17001000
202505,76520000-17001000-3,2308333.333,0.90625,3,1850000,1,1,2155333.333,76520000-17001000,3,76520000,17001000
202505,76520000-17001000-3S2,829368.75,0.786116935,4,NA,NA,NA,879130.875,76520000-17001000,3S2,76520000,17001000
202505,76520000-17001000-3S3,1485925.875,0.816279412,4,2468455,0.995,6,2199969.951,76520000-17001000,3S3,76520000,17001000
202505,76520000-17042000-3,4200000,1.125,1,NA,NA,NA,4452000,76520000-17042000,3,76520000,17042000
202505,76520000-17174000-3,2500000,1.0625,1,NA,NA,NA,2650000,76520000-17174000,3,76520000,17174000
202505,76520000-17174000-3S3,3500000,1.029411765,1,NA,NA,NA,3710000,76520000-17174000,3S3,76520000,17174000
202505,76520000-18001000-3,3814500,0.915625,4,4035000,1.1125,4,4183608,76520000-18001000,3,76520000,18001000
202505,76520000-18001000-3S3,6440000,1.029411765,1,6836533.333,1.033333333,3,7078595.2,76520000-18001000,3S3,76520000,18001000
202505,76520000-18150000-3S3,3196000,1.044117647,1,NA,NA,NA,3387760,76520000-18150000,3S3,76520000,18150000
202505,76520000-18247000-3S3,7120000,1.044117647,1,7120000,1.04,2,7547200,76520000-18247000,3S3,76520000,18247000
202505,76520000-18753000-2S3,5460000,0.962962963,1,NA,NA,NA,5787600,76520000-18753000,2S3,76520000,18753000
202505,76520000-19001000-2S2,2500000,0.5,1,NA,NA,NA,2650000,76520000-19001000,2S2,76520000,19001000
202505,76520000-19001000-3,1700000,1.125,1,1475000,0.78,2,1658900,76520000-19001000,3,76520000,19001000
202505,76520000-19001000-3S2,2269211.25,0.865748656,4,3396904.333,0.893333333,3,3122576.726,76520000-19001000,3S2,76520000,19001000
202505,76520000-19001000-3S3,2006187.5,0.797426471,3,2182320,1.014,10,2238579.02,76520000-19001000,3S3,76520000,19001000
202505,76520000-19142000-2S2,1001714.286,0.733766234,1,987692.3077,0.82,13,1052899.165,76520000-19142000,2S2,76520000,19142000
202505,76520000-19142000-3S2,1082912.5,0.822580645,2,1105825,1.11,1,1162459.6,76520000-19142000,3S2,76520000,19142000
202505,76520000-19142000-3S3,708608.3333,0.857843137,3,1183280.25,0.895,12,1053016.172,76520000-19142000,3S3,76520000,19142000
202505,76520000-19142006-3S2,722166.6667,1.053763441,1,706125,1.0825,4,755294.1667,76520000-19142006,3S2,76520000,19142006
202505,76520000-19142006-3S3,745500,1.044117647,1,745500,1.02,14,790230,76520000-19142006,3S3,76520000,19142006
202505,76520000-19355000-3,2000000,1.125,1,NA,NA,NA,2120000,76520000-19355000,3,76520000,19355000
202505,76520000-19455000-3,502883,1.0625,1,502883,1.06,2,533055.98,76520000-19455000,3,76520000,19455000
202505,76520000-19455000-3S2,776740,1.064516129,1,NA,NA,NA,823344.4,76520000-19455000,3S2,76520000,19455000
202505,76520000-19455000-3S3,776740,1.044117647,1,3450000,0.65,1,2523537.76,76520000-19455000,3S3,76520000,19455000
202505,76520000-19573000-3S3,2155650,1.029411765,2,1609212.5,1.015,2,1937454.75,76520000-19573000,3S3,76520000,19573000
202505,76520000-19698000-2S2,1000000,0.454545455,1,NA,NA,NA,1060000,76520000-19698000,2S2,76520000,19698000
